# Ping Session Summary -- 2026-08-28

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
| SCCO | etf | 52 | 0 | 0 | 0 | 52 | 05:30:00 | 09:56:00 |
| SLB | candidate | 374 | 0 | 0 | 86 | 288 | 09:30:42 | 15:59:00 |
| SPY | candidate | 352 | 0 | 0 | 0 | 352 | 09:30:42 | 15:59:00 |
| SPY | etf | 201 | 0 | 0 | 0 | 201 | 05:58:00 | 09:58:00 |
| STLD | candidate | 266 | 0 | 0 | 0 | 266 | 09:30:38 | 15:59:00 |
| STLD | etf | 26 | 0 | 0 | 0 | 26 | 18:52:00 | 09:57:00 |
| TSM | candidate | 345 | 0 | 0 | 0 | 345 | 09:30:41 | 15:59:00 |
| TSM | etf | 107 | 0 | 0 | 0 | 107 | 07:56:00 | 09:58:00 |
| V | candidate | 318 | 0 | 0 | 139 | 179 | 10:17:00 | 15:59:00 |
| XLB | candidate | 339 | 0 | 0 | 0 | 339 | 09:30:34 | 15:59:00 |
| XLB | etf | 41 | 0 | 0 | 0 | 41 | 04:57:00 | 09:58:00 |
| XLC | candidate | 333 | 0 | 0 | 0 | 333 | 09:30:34 | 15:59:00 |
| XLC | etf | 70 | 0 | 0 | 0 | 70 | 05:38:00 | 09:58:00 |
| XLE | candidate | 343 | 0 | 0 | 0 | 343 | 09:30:41 | 15:59:00 |
| XLE | etf | 101 | 0 | 0 | 0 | 101 | 05:48:00 | 09:58:00 |
| XLF | candidate | 339 | 0 | 0 | 0 | 339 | 09:30:39 | 15:59:00 |
| XLF | etf | 91 | 0 | 0 | 0 | 91 | 05:33:00 | 09:57:00 |
| XLI | candidate | 337 | 0 | 0 | 0 | 337 | 09:30:38 | 15:59:00 |
| XLI | etf | 58 | 0 | 0 | 0 | 58 | 05:23:00 | 09:58:00 |
| XLK | candidate | 340 | 0 | 0 | 0 | 340 | 09:30:41 | 15:59:00 |
| XLK | etf | 103 | 0 | 0 | 0 | 103 | 05:23:00 | 09:58:00 |
| XLP | candidate | 340 | 0 | 0 | 0 | 340 | 09:30:37 | 15:59:00 |
| XLP | etf | 56 | 0 | 0 | 0 | 56 | 05:23:00 | 09:58:00 |
| XLRE | candidate | 328 | 0 | 0 | 0 | 328 | 09:30:35 | 15:59:00 |
| XLRE | etf | 77 | 0 | 0 | 0 | 77 | 05:23:00 | 09:57:00 |
| XLU | candidate | 349 | 0 | 0 | 0 | 349 | 09:30:36 | 15:59:00 |
| XLU | etf | 64 | 0 | 0 | 0 | 64 | 05:34:00 | 09:57:00 |
| XLV | candidate | 340 | 0 | 0 | 0 | 340 | 09:30:37 | 15:59:00 |
| XLV | etf | 79 | 0 | 0 | 0 | 79 | 05:18:00 | 09:57:00 |
| XLY | candidate | 336 | 0 | 0 | 0 | 336 | 09:30:40 | 15:59:00 |
| XLY | etf | 85 | 0 | 0 | 0 | 85 | 05:22:00 | 09:58:00 |
