# Ping Session Summary -- 2026-09-14

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
| PLTR | candidate | 279 | 0 | 0 | 178 | 101 | 09:30:02 | 15:04:00 |
| PLTR | etf | 228 | 0 | 0 | 228 | 0 | 05:58:00 | 09:58:00 |
| PSX | candidate | 268 | 0 | 0 | 178 | 90 | 09:30:07 | 15:04:00 |
| PSX | etf | 32 | 0 | 0 | 32 | 0 | 04:00:00 | 09:58:00 |
| QQQ | candidate | 309 | 0 | 0 | 0 | 309 | 09:30:02 | 15:04:00 |
| SLB | candidate | 257 | 0 | 0 | 157 | 100 | 10:18:00 | 15:04:00 |
| SLB | etf | 39 | 0 | 0 | 39 | 0 | 04:57:00 | 09:58:00 |
| SMCI | candidate | 279 | 0 | 0 | 178 | 101 | 09:30:01 | 15:04:00 |
| SMCI | etf | 202 | 0 | 0 | 202 | 0 | 05:58:00 | 09:58:00 |
| SPY | candidate | 281 | 0 | 0 | 0 | 281 | 09:30:12 | 15:04:00 |
| SPY | etf | 173 | 0 | 0 | 0 | 173 | 05:55:00 | 09:58:00 |
| UNH | candidate | 274 | 0 | 0 | 175 | 99 | 09:30:12 | 15:04:00 |
| UNH | etf | 34 | 0 | 0 | 34 | 0 | 09:20:00 | 09:58:00 |
| V | candidate | 257 | 0 | 0 | 157 | 100 | 10:18:00 | 15:04:00 |
| V | etf | 46 | 0 | 0 | 46 | 0 | 05:38:00 | 09:58:00 |
| VLO | candidate | 303 | 0 | 0 | 0 | 303 | 09:30:07 | 15:04:00 |
| WMB | etf | 38 | 0 | 0 | 0 | 38 | 19:31:00 | 09:58:00 |
| XLB | candidate | 282 | 0 | 0 | 0 | 282 | 09:30:11 | 15:04:00 |
| XLB | etf | 44 | 0 | 0 | 0 | 44 | 05:21:00 | 09:58:00 |
| XLC | candidate | 280 | 0 | 0 | 0 | 280 | 09:30:09 | 15:04:00 |
| XLC | etf | 32 | 0 | 0 | 0 | 32 | 19:00:00 | 09:57:00 |
| XLE | candidate | 281 | 0 | 0 | 0 | 281 | 09:30:12 | 15:04:00 |
| XLE | etf | 125 | 0 | 0 | 0 | 125 | 05:41:00 | 09:58:00 |
| XLF | candidate | 280 | 0 | 0 | 0 | 280 | 09:30:12 | 15:04:00 |
| XLF | etf | 50 | 0 | 0 | 0 | 50 | 05:20:00 | 09:58:00 |
| XLI | candidate | 282 | 0 | 0 | 0 | 282 | 09:30:11 | 15:04:00 |
| XLI | etf | 41 | 0 | 0 | 0 | 41 | 04:00:00 | 09:58:00 |
| XLK | candidate | 281 | 0 | 0 | 0 | 281 | 09:30:12 | 15:04:00 |
| XLK | etf | 66 | 0 | 0 | 0 | 66 | 05:26:00 | 09:58:00 |
| XLP | candidate | 281 | 0 | 0 | 0 | 281 | 09:30:11 | 15:04:00 |
| XLP | etf | 59 | 0 | 0 | 0 | 59 | 05:25:00 | 09:58:00 |
| XLRE | candidate | 261 | 0 | 0 | 0 | 261 | 09:30:12 | 15:04:00 |
| XLRE | etf | 35 | 0 | 0 | 0 | 35 | 05:24:00 | 09:58:00 |
| XLU | candidate | 281 | 0 | 0 | 0 | 281 | 09:30:10 | 15:04:00 |
| XLU | etf | 49 | 0 | 0 | 0 | 49 | 05:19:00 | 09:58:00 |
| XLV | candidate | 281 | 0 | 0 | 0 | 281 | 09:30:10 | 15:04:00 |
| XLV | etf | 55 | 0 | 0 | 0 | 55 | 05:40:00 | 09:58:00 |
| XLY | candidate | 281 | 0 | 0 | 0 | 281 | 09:30:11 | 15:04:00 |
| XLY | etf | 34 | 0 | 0 | 0 | 34 | 04:00:00 | 09:58:00 |
| XOM | candidate | 5 | 0 | 0 | 0 | 5 | 15:00:00 | 15:04:00 |
