# Ping Session Summary -- 2026-09-11

| Ticker | Type | Bars | Decisions | GO | Conditional | Null | First Bar | Last Bar |
| SPY | candidate | 362 | 0 | 0 | 0 | 362 | 09:30:37 | 15:59:00 |
| SPY | etf | 177 | 0 | 0 | 0 | 177 | 05:57:00 | 09:58:00 |
| STLD | candidate | 239 | 0 | 0 | 95 | 144 | 10:18:00 | 15:59:00 |
| TSLA | etf | 224 | 0 | 0 | 0 | 224 | 05:58:00 | 09:58:00 |
| UNH | candidate | 340 | 0 | 0 | 0 | 340 | 10:18:00 | 15:59:00 |
| UNH | etf | 51 | 0 | 0 | 51 | 0 | 07:27:00 | 09:58:00 |
| V | candidate | 357 | 0 | 0 | 175 | 182 | 09:30:37 | 15:59:00 |
| V | etf | 33 | 0 | 0 | 33 | 0 | 09:09:00 | 09:58:00 |
| VLO | candidate | 337 | 0 | 0 | 0 | 337 | 10:17:00 | 15:59:00 |
| WMB | candidate | 362 | 0 | 0 | 0 | 362 | 09:30:25 | 15:59:00 |
| WMB | etf | 29 | 0 | 0 | 0 | 29 | 04:00:00 | 09:58:00 |
| WMT | etf | 91 | 0 | 0 | 0 | 91 | 07:53:00 | 09:58:00 |
| XLB | candidate | 364 | 0 | 0 | 0 | 364 | 09:30:21 | 15:59:00 |
| XLB | etf | 29 | 0 | 0 | 0 | 29 | 19:16:00 | 09:58:00 |
| XLC | candidate | 363 | 0 | 0 | 0 | 363 | 09:30:27 | 15:59:00 |
| XLC | etf | 24 | 0 | 0 | 0 | 24 | 16:21:00 | 09:58:00 |
| XLE | candidate | 362 | 0 | 0 | 0 | 362 | 09:30:28 | 15:59:00 |
| XLE | etf | 90 | 0 | 0 | 0 | 90 | 05:41:00 | 09:58:00 |
| XLF | candidate | 364 | 0 | 0 | 0 | 364 | 09:30:28 | 15:59:00 |
| XLF | etf | 64 | 0 | 0 | 0 | 64 | 04:52:00 | 09:58:00 |
| XLI | candidate | 366 | 0 | 0 | 0 | 366 | 09:30:29 | 15:59:00 |
| XLI | etf | 52 | 0 | 0 | 0 | 52 | 05:16:00 | 09:57:00 |
| XLK | candidate | 365 | 0 | 0 | 0 | 365 | 09:30:29 | 15:59:00 |
| XLK | etf | 72 | 0 | 0 | 0 | 72 | 05:10:00 | 09:58:00 |
| XLP | candidate | 364 | 0 | 0 | 0 | 364 | 09:30:30 | 15:59:00 |
| XLP | etf | 36 | 0 | 0 | 0 | 36 | 18:48:00 | 09:58:00 |
| XLRE | candidate | 351 | 0 | 0 | 0 | 351 | 09:30:29 | 15:59:00 |
| XLRE | etf | 30 | 0 | 0 | 0 | 30 | 18:07:00 | 09:57:00 |
| XLU | candidate | 364 | 0 | 0 | 0 | 364 | 09:30:28 | 15:59:00 |
| XLU | etf | 62 | 0 | 0 | 0 | 62 | 04:12:00 | 09:58:00 |
| XLV | candidate | 364 | 0 | 0 | 0 | 364 | 09:30:30 | 15:59:00 |
| XLV | etf | 50 | 0 | 0 | 0 | 50 | 04:28:00 | 09:58:00 |
| XLY | candidate | 363 | 0 | 0 | 0 | 363 | 09:30:37 | 15:59:00 |
| XLY | etf | 40 | 0 | 0 | 0 | 40 | 18:45:00 | 09:58:00 |
| XOM | candidate | 303 | 0 | 0 | 119 | 184 | 10:57:00 | 15:59:00 |
| XOM | etf | 66 | 0 | 0 | 66 | 0 | 05:03:00 | 09:57:00 |
